domain,page,website,IXOprice,currentPrice,ROI,discord_urls,twitter_urls,telegram_urls,ticktok_urls,instagram_urls,facebook_urls,youtube_urls,github_urls,linkedin_urls
blockv.io,https://cryptorank.io/ico/blockv,https://blockv.io/?utm_source=cryptorank,0.0207,0.00898,USD,,https://twitter.com/blockv_io,https://t.me/block_v,,,,https://www.youtube.com/watch?v=FTj62yLmXAc,https://github.com/BLOCKvIO/documentation,
astronaut.capital,https://cryptorank.io/ico/astro,https://astronaut.capital/?utm_source=cryptorank,0.890,1.00,: ,,https://twitter.com/astronautcap,https://t.me/astroico,,,,https://www.youtube.com/watch?v=WjaNIy-lJzw,,
electroneum.com,https://cryptorank.io/ico/electroneum,http://electroneum.com/?utm_source=cryptorank,0.01,0.00878,0.88,,https://twitter.com/electroneum,,,,,,https://github.com/electroneum,
icobidplatform.net,https://cryptorank.io/ico/icobid,http://icobidplatform.net/?utm_source=cryptorank,0.0516,0.000542,: ,,https://twitter.com/pioneer8816,https://t.me/CryptoRankNews,,,,,,
cobinhood.com,https://cryptorank.io/ico/cobinhood,https://www.cobinhood.com/?utm_source=cryptorank,0.0516,0.0019,USD,,https://twitter.com/cobinhood,https://t.me/cobinhood,,,,https://www.youtube.com/watch?v=N_PAPTba9FY,https://github.com/cobinhood/cobinhood-api-public,
ambrosus.io,https://cryptorank.io/ico/amber,https://ambrosus.io/?utm_source=cryptorank,0.300,0.0289,USD,,https://twitter.com/AMB_Ecosystem,https://t.me/AmbrosusEcosystem,,,https://www.facebook.com/ambrosusAMB,https://www.youtube.com/watch?v=bc8SDl3NfBw,https://github.com/ambrosus,https://www.linkedin.com/company/ambrosus-ecosystem
ambercoin.info,https://cryptorank.io/ico/ambercoin,http://ambercoin.info?utm_source=cryptorank,0.300,0.00166,: ,,https://twitter.com/AmberTradeLTD,https://t.me/CryptoRankNews,,,,,,
qvolta.com,https://cryptorank.io/ico/qvolta,https://qvolta.com/?utm_source=cryptorank,0.310,0.0066,: ,,https://twitter.com/Qvolta_Wallet,https://t.me/qvolta,,,,,https://github.com/qvolta,
dovu.io,https://cryptorank.io/ico/dovu,https://dovu.io/?utm_source=cryptorank,0.110,0.0158,: ,https://discord.gg/6uFPys2,https://twitter.com/dovuofficial,https://t.me/dovuico,,,,,https://github.com/TokenMarketNet/ico,
request.network,https://cryptorank.io/ico/request-network,https://request.network/?utm_source=cryptorank,0.0672,0.361,USD,,https://twitter.com/requestnetwork,https://t.me/requestnetwork,,,,,https://github.com/RequestNetwork/,
getchange.com,https://cryptorank.io/ico/change,https://getchange.com/?utm_source=cryptorank,0.440,0.425,USD,,https://twitter.com/changefinance,,,,,https://www.youtube.com/channel/UCWK5RDsAh3C7jVclziAVF7w,,
herocoin.io,https://cryptorank.io/ico/herocoin,https://www.herocoin.io/?utm_source=cryptorank,0.0267,0.0262,USD,,https://twitter.com/HEROcoinio,,,,,,,
explorer.mao-zedong.net:3001,https://cryptorank.io/ico/mao-zedong,http://explorer.mao-zedong.net:3001/,2.58,0.0949,: ,,https://twitter.com/CryptoRank_io,https://t.me/CryptoRankNews,,,,,https://github.com/mao-zedongx/mao-zedong/,
paragoncoin.com,https://cryptorank.io/ico/paragon,https://paragoncoin.com/?utm_source=cryptorank,1,0.000903,: ,,https://twitter.com/paragoncoin,https://t.me/ParagonCoin,,,,,https://github.com/paragon-coin/token,
playercoin.world,https://cryptorank.io/ico/playercoin,http://www.playercoin.world/?utm_source=cryptorank,0.0267,1.20e-6,: ,,https://twitter.com/playercoinworld,https://t.me/CryptoRankNews,,,,,https://github.com/TheCryptoServices/PlayerCoin,
streamr.com,https://cryptorank.io/ico/streamr-datacoin,https://www.streamr.com/?utm_source=cryptorank,0.0615,0.121,USD,,https://twitter.com/streamr,https://t.me/CryptoRankNews,,,,,https://github.com/streamr-dev,https://www.linkedin.com/company/streamr-ltd-/
ties.network,https://cryptorank.io/ico/tiesdb,https://ties.network/?utm_source=cryptorank,0.240,0.0241,USD,,https://twitter.com/tiesnetwork,https://t.me/tiesnetwork,,,,,http://github.com/tiesnetwork,
chainz.cryptoid.info,https://cryptorank.io/ico/quotient,https://chainz.cryptoid.info/xqn/,0.240,0.0000815,0,,https://twitter.com/QuotientXQN,https://t.me/CryptoRankNews,,,,,https://github.com/CedricProfit/Quotient,
bitjob.io,https://cryptorank.io/ico/student-coin,https://bitjob.io/?utm_source=cryptorank,0.390,0.000523,: ,,https://twitter.com/bitjob_team,https://t.me/bitjob,,,,,https://github.com/bitjobteam,
anryze.com,https://cryptorank.io/ico/anryze,https://anryze.com/?utm_source=cryptorank,0.02,0.0000596,0,,https://twitter.com/anryze,https://t.me/anryze,,,,,,
airswap.io,https://cryptorank.io/ico/airswap,https://www.airswap.io/?utm_source=cryptorank,0.300,0.267,USD,,https://twitter.com/airswap,https://t.me/airswap,,,https://www.facebook.com/airswapio/,,,https://www.linkedin.com/company/airswap/
latoken.com,https://cryptorank.io/ico/latoken,https://latoken.com/?utm_source=cryptorank,0.420,0.149,USD,,https://twitter.com/latokens,https://t.me/latoken,,,,https://www.youtube.com/watch?v=vFHlfpQNmB8,https://github.com/ElKornacio/contracts-early,
plus-coin.com,https://cryptorank.io/ico/plus-coin,https://www.plus-coin.com/en/?utm_source=cryptorank,1.5,0.0000846,: ,,https://twitter.com/pluscoin,https://t.me/Official_PlusCoin,,,https://www.facebook.com/metapspluscoin,,https://github.com/upxide/NPLC/,
maecenas.co,https://cryptorank.io/ico/maecenas,http://www.maecenas.co/?utm_source=cryptorank,0.660,0.00316,0,,https://twitter.com/maecenasart,https://t.me/CryptoRankNews,,,,,,
earth-token.com,https://cryptorank.io/ico/earth-token,https://earth-token.com/?utm_source=cryptorank,0.660,0.000168,0,,https://twitter.com/CryptoRank_io,https://t.me/earthtokenofficial,,,,,,
paypie.com,https://cryptorank.io/ico/paypie,https://www.paypie.com/?utm_source=cryptorank,0.340,0.0139,USD,,https://twitter.com/PayPiePlatform,https://t.me/PayPie,,,https://www.facebook.com/PayPiePlatform,https://www.youtube.com/watch?v=bC0cz3b4A0k,,https://www.linkedin.com/company/paypie/
powerledger.io,https://cryptorank.io/ico/power-ledger,https://powerledger.io/?utm_source=cryptorank,0.0838,0.618,7.38,,https://twitter.com/powerledger_io,,,,,,,
airtoken.com,https://cryptorank.io/ico/airtoken,https://www.airtoken.com/?utm_source=cryptorank,0.02,0.00217,: ,,https://twitter.com/airtoken,https://t.me/airtoken_official,,,,,,https://www.linkedin.com/company/airfox/
wanchain.org,https://cryptorank.io/ico/wanchain,https://wanchain.org/?utm_source=cryptorank,0.340,0.689,USD,,https://twitter.com/wanchain_org,https://t.me/WanchainANN,,,,,https://github.com/wanchain,
real.markets,https://cryptorank.io/ico/real,https://www.real.markets/?utm_source=cryptorank,1.32,0.0869,USD,,https://twitter.com/real_token,https://t.me/CryptoRankNews,,,,https://www.youtube.com/watch?v=OPbIBqlGOaU,,
ereal.cash,https://cryptorank.io/ico/ereal,https://ereal.cash/?utm_source=cryptorank,1.32,0.0000123,: ,,https://twitter.com/eREAL_coin,https://t.me/e_Real,,,,,,
alismedia.jp,https://cryptorank.io/ico/alis,https://alismedia.jp/?utm_source=cryptorank,0.0983,0.0156,USD,,https://twitter.com/ALIS_media,,,,,,https://github.com/AlisProject,
internxt.io,https://cryptorank.io/ico/internxt,https://internxt.io/?utm_source=cryptorank,1.02,12.58,: ,,https://twitter.com/InternxtHQ,https://t.me/InternxtHQ,,,,,https://github.com/internxt,
gxn.io,https://cryptorank.io/ico/high-performance-blockchain,http://www.gxn.io/?utm_source=cryptorank,0.220,0.103,USD,,https://twitter.com/HPB_Global,https://t.me/CryptoRankNews,,,https://www.facebook.com/HPBGlobal/,,https://github.com/hpb-project,
kinecosystem.org,https://cryptorank.io/ico/kin,http://kinecosystem.org/?utm_source=cryptorank,0.0001,0.0000785,USD,,https://twitter.com/kin_foundation,https://t.me/KinCommunity,,,,,,
cindicator.com,https://cryptorank.io/ico/cindicator,https://cindicator.com/?utm_source=cryptorank,0.01,0.0102,USD,,https://twitter.com/Crowd_indicator,https://t.me/cindicator_chat,,,https://www.facebook.com/crowdindicator,,https://github.com/cindicator,https://www.linkedin.com/company/vote-/
godzillion.io,https://cryptorank.io/ico/godzillion,https://godzillion.io?utm_source=cryptorank,0.141,0.0017,: ,,https://twitter.com/godzillion_io,https://t.me/godzillion,,,https://www.facebook.com/godzillion/,,,https://cl.linkedin.com/company/godzillion
cdxnet.com,https://cryptorank.io/ico/commodity-ad-network,https://cdxnet.com?utm_source=cryptorank,,0.00135,0,,https://twitter.com/commodityadnet,https://t.me/CryptoRankNews,,,,,,
icon.foundation,https://cryptorank.io/ico/icon,https://www.icon.foundation/?utm_source=cryptorank,0.110,1.24,USD,,https://twitter.com/helloiconworld,https://t.me/hello_iconworld,,,,https://www.youtube.com/watch?v=SbayxOHAlVU,https://github.com/theloopkr/loopchain,
ongcoin.io,https://cryptorank.io/ico/ongsocial,https://www.ongcoin.io/?utm_source=cryptorank,1,0.0338,0.03,,https://twitter.com/someeofficial,https://t.me/onG_social/,,,https://www.facebook.com/SoMeeOfficial/,https://www.youtube.com/channel/UCi4yvzTxNlW-m_wbfIEhUlw,https://github.com/onGsocial/,https://www.linkedin.com/company/somee/
chain.link,https://cryptorank.io/ico/chainlink,https://chain.link/?utm_source=cryptorank,0.110,24.13,USD,,https://twitter.com/chainlink,https://t.me/chainlinkofficial,,,,,,
linkedcoin.com,https://cryptorank.io/ico/linkedcoin,https://www.linkedcoin.com/?utm_source=cryptorank,0.110,0.0000829,: ,,https://twitter.com/CryptoRank_io,https://t.me/CryptoRankNews,,,,,,
substratum.net,https://cryptorank.io/ico/substratum,https://substratum.net/?utm_source=cryptorank,0.0817,0.00169,: ,,https://twitter.com/substratumnet,https://t.me/SubstratumCommunity,,,,,,
kyber.network,https://cryptorank.io/ico/kyber-network,https://kyber.network/?utm_source=cryptorank,0.380,1.36,USD,,https://twitter.com/kybernetwork,https://t.me/kybernetwork,,,,,https://github.com/kybernetwork,
kickecosystem.com,https://cryptorank.io/ico/kickico,https://kickecosystem.com/?utm_source=cryptorank,0.085,0.0032,USD,,https://twitter.com/KickEcosystem,https://t.me/kickico,,,https://www.facebook.com/kickecosystem,,https://github.com/kickico,https://www.linkedin.com/company/11199886
icos.icobox.io,https://cryptorank.io/ico/icos,https://icos.icobox.io/?utm_source=cryptorank,29.1,3.98,: ,,https://twitter.com/icobox_io,https://t.me/icobox_en,,,,,,
bitdice.me,https://cryptorank.io/ico/bitdice,https://www.bitdice.me/?utm_source=cryptorank,0.0875,0.0916,: ,,https://twitter.com/BitDice,https://t.me/bitdice_casino,,,,,,
blackmooncrypto.com,https://cryptorank.io/ico/blackmoon,https://www.blackmooncrypto.com/?utm_source=cryptorank,1,0.04,USD,,https://twitter.com/BlackmoonFG,https://t.me/blackmooncrypto,,,,https://www.youtube.com/watch?v=DaEaAqJQGJY,https://github.com/blackmoonfg,
sociall.io,https://cryptorank.io/ico/sociall,https://sociall.io?utm_source=cryptorank,0.460,0.00448,USD,,https://twitter.com/sociall_io,https://t.me/sociall_io,,,,,,
enigma.co,https://cryptorank.io/ico/enigma-project,https://enigma.co/?utm_source=cryptorank,0.600,0.0847,USD,https://discord.gg/SJK32GY,https://twitter.com/enigmampc,https://t.me/SCRTnetwork,,,,,https://github.com/enigmampc,
rivetz.com,https://cryptorank.io/ico/rivetz,https://rivetz.com/?utm_source=cryptorank,0.880,0.0137,USD,,https://twitter.com/RivetzCorp,https://t.me/rivetz_corp,,,,https://www.youtube.com/watch?v=Lj85ye57550,,
filecoin.io,https://cryptorank.io/ico/filecoin,https://filecoin.io/?utm_source=cryptorank,5,36.70,: ,,https://twitter.com/Filecoin,https://t.me/CryptoRankNews,,,,,https://github.com/filecoin-project,
hubii.network,https://cryptorank.io/ico/hubii-network,https://www.hubii.network/?utm_source=cryptorank,0.330,4.54,USD,https://discord.gg/Nt35Qzt,https://twitter.com/hubiinetwork,https://t.me/hubiinetwork,,,,,,
indorse.io,https://cryptorank.io/ico/indorse-token,https://indorse.io/?utm_source=cryptorank,0.330,0.0215,: ,,https://twitter.com/joinindorse,https://t.me/CryptoRankNews,,,,,,
aventus.io,https://cryptorank.io/ico/aventus,https://www.aventus.io/?utm_source=cryptorank,3.4,4.05,USD,,https://twitter.com/aventusnetwork?lang=en,,,,https://www.facebook.com/AventusNetwork/,https://www.youtube.com/watch?v=2bzhFgcCEoE,https://github.com/AventusProtocolFoundation/docs/blob/master/resources/Aventus%20Whitepaper%202021.pdf,
revain.org,https://cryptorank.io/ico/revain,https://revain.org/?utm_source=cryptorank,0.04,0.00988,USD,,https://twitter.com/revain_org,https://t.me/revainorg,,,,,https://github.com/Revain,
tron.network,https://cryptorank.io/ico/tron,https://tron.network/?utm_source=cryptorank,0.0019,0.0765,USD,,https://twitter.com/tronfoundation,https://t.me/tronnetworkEN,,,https://www.facebook.com/tronfoundation,,https://github.com/tronprotocol,https://www.linkedin.com/company/tronfoundation/
viberate.com,https://cryptorank.io/ico/viberate,https://www.viberate.com/?utm_source=cryptorank,0.100,0.0397,: ,,https://twitter.com/viberate,https://t.me/ViberateOfficial,,,https://www.facebook.com/viberateOFC/,,,https://www.linkedin.com/company/viberate/
atbcoin.com,https://cryptorank.io/ico/atbcoin,https://atbcoin.com/?utm_source=cryptorank,1.5,0.002,USD,,https://twitter.com/atbcoincom,https://t.me/atbcoinchat,,,https://facebook.com/atbcoincom,,,https://www.linkedin.com/in/herbertwilliamhoover/
monetha.io,https://cryptorank.io/ico/monetha,https://www.monetha.io/?utm_source=cryptorank,0.160,0.0286,USD,,https://twitter.com/Monetha_io,https://t.me/Monethagroup,,,,https://www.youtube.com/watch?v=lz46bpn0KDI&feature=youtu.be,https://github.com/monetha,
everex.io,https://cryptorank.io/ico/everex,https://www.everex.io/?utm_source=cryptorank,2.1,0.0476,USD,,https://twitter.com/everexio,https://t.me/everexio,,,,,,
chronologic.network,https://cryptorank.io/ico/chronologic,https://chronologic.network/?utm_source=cryptorank,15.38,0.197,USD,,https://twitter.com/ChronoLogicETH,https://t.me/chronologicnetwork,,,,,https://github.com/chronologic,
github.com,https://cryptorank.io/ico/todaycoin,https://github.com/todayimage/todayimage-source,15.38,0.000331,: ,,https://twitter.com/CryptoRank_io,https://t.me/CryptoRankNews,,,,,https://github.com/todayimage/todayimage-source,
dimcoin.io,https://cryptorank.io/ico/dimcoin,https://www.dimcoin.io/?utm_source=cryptorank,0.01,0.0001,0.01,,https://twitter.com/DIMCOIN_,https://t.me/dimcoinICO,,,,,,
primas.io,https://cryptorank.io/ico/primas,https://primas.io/?utm_source=cryptorank,0.220,0.0214,USD,,https://twitter.com/PrimasOfficial,https://t.me/primas_official,,,https://www.facebook.com/Primas.io,,https://github.com/primasio,
opus-foundation.org,https://cryptorank.io/ico/opus,http://opus-foundation.org/?utm_source=cryptorank,0.0362,0.000646,USD,,https://twitter.com/opusfoundation,https://t.me/opusfoundation,,,,,https://github.com/Opus-foundation/contracts,
decentraland.org,https://cryptorank.io/ico/decentraland,https://decentraland.org/?utm_source=cryptorank,0.024,3.20,USD,,https://twitter.com/decentraland,https://t.me/dcl_market,,,,,https://github.com/decentraland,
agrello.io,https://cryptorank.io/ico/agrello-delta,https://www.agrello.io/?utm_source=cryptorank,0.430,0.00234,: ,https://discord.gg/czfnP2f,https://twitter.com/agrelloapp,https://t.me/agrello,,,,,https://github.com/Agrello,
blox.io,https://cryptorank.io/ico/blox,https://blox.io/?utm_source=cryptorank,0.03,0.0812,USD,,https://twitter.com/blox_staking,,,,https://www.facebook.com/blox.io/,,,https://www.linkedin.com/company/blox-io/
loopring.org,https://cryptorank.io/ico/loopring,https://loopring.org?utm_source=cryptorank,0.06,2.09,USD,,https://twitter.com/loopringorg,https://t.me/loopring_en,,,,,https://github.com/loopring,
0xproject.com,https://cryptorank.io/ico/0x,https://www.0xproject.com?utm_source=cryptorank,0.048,0.908,USD,,https://twitter.com/0xproject,https://t.me/CryptoRankNews,,,,,https://github.com/0xProject,
blockcat.io,https://cryptorank.io/ico/blockcat,https://blockcat.io/?utm_source=cryptorank,0.880,0.0156,: ,,https://twitter.com/blockcatio,https://t.me/blockcatio,,,,,,
saltlending.com,https://cryptorank.io/ico/salt,https://www.saltlending.com/?utm_source=cryptorank,0.890,0.116,0.13,,https://twitter.com/SaltLending,https://t.me/SALTLendingDiscussion,,,http://facebook.com/SALTLENDING/,,,https://www.linkedin.com/company/saltlending/
tierion.com,https://cryptorank.io/ico/tierion,https://tierion.com/?utm_source=cryptorank,0.071,0.329,: ,,https://twitter.com/Tierion,https://t.me/CryptoRankNews,,,,,https://github.com/tierion,
po.et,https://cryptorank.io/ico/poet,https://po.et/?utm_source=cryptorank,0.0064,0.000097,USD,,https://twitter.com/_poetproject,,,,,,https://github.com/poetapp,
moac.io,https://cryptorank.io/ico/moac,http://moac.io/?utm_source=cryptorank,3.35,0.0149,0,,https://twitter.com/moac_io,https://t.me/moacblockchain,,,https://www.facebook.com/moacchain/,,https://github.com/MOACChain/moac-core,https://www.linkedin.com/company/moac-chain/
dentcoin.com,https://cryptorank.io/ico/dent,https://www.dentcoin.com/?utm_source=cryptorank,0.0006,0.004,USD,,https://twitter.com/dentcoin,https://t.me/dentcoin,,,https://facebook.com/dentcoin,,,http://linkedin.com/company/dentwireless
waltonchain.org,https://cryptorank.io/ico/waltonchain,http://www.waltonchain.org/?utm_source=cryptorank,0.500,0.941,USD,,https://twitter.com/Waltonchain,https://t.me/waltonchain_en,,,,,,
tezos.com,https://cryptorank.io/ico/tezos,https://www.tezos.com/?utm_source=cryptorank,0.470,5.08,USD,,https://twitter.com/tezos,https://t.me/CryptoRankNews,,,,,,
nimiq.com,https://cryptorank.io/ico/nimiq-exchange-token,https://nimiq.com/?utm_source=cryptorank,1.03,0.574,USD,,https://twitter.com/nimiq,,,,,,https://github.com/nimiq-network,
polybius.io,https://cryptorank.io/ico/polybius,https://polybius.io/?utm_source=cryptorank,10,4.73,0.47,,https://twitter.com/polybiuseu,https://t.me/polybius_eng,,,,,,
tenx.tech,https://cryptorank.io/ico/tenx,https://tenx.tech?utm_source=cryptorank,0.640,0.0495,: ,,https://twitter.com/tenxwallet,https://t.me/CryptoRankNews,,,,,,
belugapay.com,https://cryptorank.io/ico/belugapay,https://belugapay.com/?utm_source=cryptorank,0.640,0.000915,: ,,https://twitter.com/belugapay,https://t.me/belugapay,,,,,,
omg.network,https://cryptorank.io/ico/omisego,https://omg.network?utm_source=cryptorank,0.350,6.13,: ,,https://twitter.com/omgnetworkhq,https://t.me/omgnetwork,,,https://www.facebook.com/Omise,,,https://www.linkedin.com/company/omisego/
crypviser.net,https://cryptorank.io/ico/cvcoin,http://crypviser.net?utm_source=cryptorank,0.100,0.217,2.17,,https://twitter.com/cvcoin_ico,https://t.me/crypviser,,,https://www.facebook.com/crypviser/,,,https://de.linkedin.com/company/crypviser
